EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
54750.800,56341.240,58186.070,89782.240,28228.570,61492.660,56757.210,203989.600,0.000
54352.200,55930.730,57761.160,89002.000,28022.050,61047.710,56343.170,202536.800,0.000
53963.940,55532.230,57341.050,88123.730,27819.620,60614.220,55930.660,201094.900,0.000
53585.390,55143.570,56935.440,87220.070,27628.750,60186.630,55531.730,199654.600,0.000
53204.430,54749.020,56530.220,86392.050,27436.960,59751.810,55133.390,198209.800,0.000
52817.960,54347.550,56121.430,85642.520,27241.600,59310.760,54733.850,196765.400,0.000
52434.110,53950.360,55710.340,84868.070,27045.690,58876.070,54332.050,195329.300,0.000
52053.240,53557.960,55297.600,84004.550,26848.020,58446.920,53927.360,193902.100,0.000
51668.090,53163.750,54888.320,83127.560,26651.710,58015.820,53529.960,192479.600,0.000
51281.310,52767.970,54481.420,82324.250,26458.390,57585.340,53137.480,191057.800,0.000
50898.450,52375.640,54078.380,81586.730,26269.420,57157.670,52749.280,189637.400,0.000
50515.680,51983.480,53669.980,80825.360,26075.600,56728.770,52353.160,188222.800,0.000
50132.590,51590.290,53257.520,79992.350,25876.670,56299.190,51949.760,186816.000,0.000
49752.020,51198.210,52851.540,79148.170,25681.260,55869.700,51552.710,185411.500,0.000
49377.490,50810.410,52450.500,78346.630,25490.480,55443.710,51159.500,184005.500,0.000
49008.260,50429.270,52057.000,77599.140,25307.750,55025.270,50776.500,182603.700,0.000
48636.630,50047.110,51659.790,76849.190,25121.730,54608.010,50390.770,181209.900,0.000
48260.780,49661.110,51255.510,76045.320,24926.860,54187.390,49996.120,179821.200,0.000
47881.340,49272.620,50852.960,75238.550,24731.110,53763.540,49605.270,178435.000,0.000
47504.340,48886.400,50452.640,74463.890,24537.880,53342.480,49216.910,177050.800,0.000
47138.010,48511.220,50064.520,73728.080,24356.680,52932.290,48841.830,175671.600,0.000
46775.310,48138.020,49678.380,72995.050,24178.480,52525.930,48468.590,174299.100,0.000
46412.140,47761.980,49288.820,72225.790,23997.100,52118.240,48090.140,172932.500,0.000
46048.320,47384.930,48902.040,71453.880,23816.230,51707.000,47714.960,171567.200,0.000
45676.740,46999.890,48504.820,70675.990,23624.610,51286.240,47328.360,170199.600,0.000
45298.800,46611.250,48103.000,69904.790,23427.160,50861.570,46939.130,168834.500,0.000
44920.890,46224.460,47700.510,69145.730,23228.140,50439.620,46549.130,167475.700,0.000
44550.040,45844.680,47302.390,68379.200,23032.780,50025.160,46160.590,166122.300,0.000
44187.280,45475.820,46917.540,67634.700,22849.560,49619.670,45786.140,164773.200,0.000
43824.350,45107.130,46531.710,66887.550,22666.950,49215.520,45410.770,163426.200,0.000
43458.450,44731.350,46144.690,66145.070,22482.670,48807.480,45035.580,162082.800,0.000
43093.330,44351.700,45756.790,65430.880,22295.510,48395.690,44656.960,160745.200,0.000
42735.150,43978.140,45371.700,64730.530,22108.670,47987.200,44277.770,159414.100,0.000
42385.800,43616.590,44998.140,64058.980,21932.260,47588.800,43913.380,158089.300,0.000
42039.630,43260.250,44624.960,63366.890,21758.840,47196.410,43549.500,156766.300,0.000
41690.770,42903.140,44252.990,62657.470,21585.960,46803.350,43186.860,155444.200,0.000
41334.550,42539.630,43876.680,61969.740,21406.370,46404.500,42818.880,154125.600,0.000
40973.360,42170.410,43493.690,61296.500,21218.760,46000.950,42442.900,152812.200,0.000
40613.360,41801.950,43114.300,60651.970,21035.710,45601.110,42076.390,151504.500,0.000
40256.420,41434.840,42732.700,59975.660,20853.960,45206.840,41711.270,150199.700,0.000
39904.040,41071.020,42355.670,59270.150,20675.200,44813.070,41350.130,148896.800,0.000
39554.160,40708.560,41982.160,58588.400,20496.970,44416.650,40988.020,147596.900,0.000
39204.560,40345.440,41608.190,57928.840,20316.280,44018.640,40621.850,146301.200,0.000
38857.040,39984.810,41239.110,57298.540,20139.000,43622.850,40263.180,145010.700,0.000
38513.840,39629.610,40869.290,56626.960,19962.790,43233.950,39904.330,143723.300,0.000
38173.230,39281.010,40505.580,55928.740,19792.380,42851.330,39554.070,142438.800,0.000
37828.570,38930.590,40142.130,55275.100,19621.830,42467.840,39206.430,141158.700,0.000
37477.410,38571.410,39770.860,54656.090,19443.940,42078.190,38851.370,139883.400,0.000
37121.650,38205.350,39395.320,54055.170,19261.800,41682.330,38494.050,138611.000,0.000
36770.260,37842.730,39016.020,53385.680,19076.630,41289.050,38129.130,137339.500,0.000
36432.410,37494.860,38652.080,52667.140,18902.910,40907.270,37776.570,136072.300,0.000
36100.610,37152.010,38298.200,51984.850,18735.960,40530.270,37432.770,134810.500,0.000
35765.780,36803.540,37940.180,51341.530,18564.990,40149.650,37083.540,133551.300,0.000
